account_id,account_type,customer_segment,kyc_status,account_age_days,country,region,preferred_channel,device_type,device_risk_score,login_failed_attempts,avg_monthly_txn_count,avg_monthly_amount,is_high_risk_profile,profile_created_at
C1000000204,CUSTOMER,PREMIUM,VERIFIED,2821,CL,International,MOBILE,IOS,26,0,141,9392.96,0,2021-07-31
C1000000205,CUSTOMER,BASIC,PENDING,2607,PE,Piura,WEB,IOS,35,0,159,2488.05,0,2025-11-03
C1000000206,CUSTOMER,PREMIUM,VERIFIED,2520,PE,Puno,MOBILE,WEB_BROWSER,31,1,64,5450.2,0,2022-04-05
C1000000207,CUSTOMER,STANDARD,PENDING,2339,PE,Arequipa,WEB,ANDROID,52,2,68,1757.91,0,2020-02-22
C1000000208,CUSTOMER,STANDARD,VERIFIED,1052,US,International,ATM,IOS,5,0,156,9155.47,0,2023-02-13
C1000000209,CUSTOMER,BASIC,VERIFIED,795,PE,La Libertad,WEB,ANDROID,38,1,82,8109.29,0,2023-05-06
C1000000210,CUSTOMER,STANDARD,VERIFIED,2918,MX,International,MOBILE,WEB_BROWSER,33,0,154,962.83,0,2024-12-15
C1000000211,CUSTOMER,BASIC,VERIFIED,2658,PE,Arequipa,WEB,WEB_BROWSER,30,1,171,3296.52,0,2025-05-30
C1000000212,CUSTOMER,STANDARD,VERIFIED,3071,PE,Puno,MOBILE,IOS,12,0,90,1374.77,0,2024-05-24
C1000000213,CUSTOMER,BASIC,VERIFIED,2402,PE,Puno,MOBILE,IOS,46,6,143,4866.19,1,2024-03-22
C1000000214,CUSTOMER,PREMIUM,VERIFIED,868,PE,Lima,AGENCY,IOS,16,0,51,6304.26,0,2023-07-10
C1000000215,CUSTOMER,STANDARD,VERIFIED,2975,PE,Arequipa,MOBILE,ANDROID,31,0,114,11823.8,0,2022-07-20
C1000000216,CUSTOMER,BASIC,PENDING,1175,CO,International,MOBILE,ANDROID,48,3,62,9251.27,0,2023-01-23
C1000000217,CUSTOMER,BUSINESS,VERIFIED,711,PE,Puno,MOBILE,UNKNOWN,36,0,50,11572.44,0,2020-11-12
C1000000218,CUSTOMER,STANDARD,PENDING,1793,CL,International,WEB,IOS,63,0,122,11590.11,0,2022-08-18
C1000000219,CUSTOMER,PREMIUM,PENDING,1452,PE,Cusco,MOBILE,ANDROID,35,1,16,10312.7,0,2020-09-11
C1000000220,CUSTOMER,BASIC,VERIFIED,59,PE,Arequipa,MOBILE,IOS,53,1,38,1387.22,0,2022-01-07
C1000000221,CUSTOMER,PREMIUM,VERIFIED,1986,PE,Cusco,MOBILE,ANDROID,26,1,14,6414.11,0,2023-03-01
C1000000222,CUSTOMER,PREMIUM,VERIFIED,3059,MX,International,WEB,IOS,36,2,5,6969.13,0,2021-01-03
C1000000223,CUSTOMER,BASIC,VERIFIED,210,US,International,WEB,POS,59,3,34,3754.37,0,2022-02-09
C1000000224,CUSTOMER,BASIC,PENDING,2063,CO,International,MOBILE,ANDROID,36,1,173,7508.73,0,2023-06-09
C1000000225,CUSTOMER,BUSINESS,VERIFIED,2609,PE,Piura,ATM,IOS,27,1,75,3273.68,0,2025-09-25
C1000000226,CUSTOMER,STANDARD,VERIFIED,2108,PE,Lima,MOBILE,POS,66,5,89,4009.12,1,2022-08-01
C1000000227,CUSTOMER,BASIC,VERIFIED,3219,PE,Piura,MOBILE,ANDROID,76,3,45,10202.9,1,2025-06-19
C1000000228,CUSTOMER,BASIC,VERIFIED,2980,PE,Piura,MOBILE,ANDROID,51,2,51,9705.9,0,2022-07-14
C1000000229,CUSTOMER,BASIC,VERIFIED,3098,MX,International,MOBILE,ANDROID,22,0,163,991.91,0,2022-05-11
C1000000230,CUSTOMER,PREMIUM,VERIFIED,128,PE,Lima,ATM,ANDROID,24,4,133,2052.65,0,2025-06-24
C1000000231,CUSTOMER,BASIC,VERIFIED,213,MX,International,WEB,WEB_BROWSER,20,0,174,8342.11,0,2022-09-02
C1000000232,CUSTOMER,STANDARD,PENDING,346,PE,Piura,MOBILE,WEB_BROWSER,55,0,13,5199.41,0,2025-11-05
C1000000233,CUSTOMER,BASIC,VERIFIED,2569,PE,Huanuco,WEB,WEB_BROWSER,64,4,156,4839.13,0,2025-06-10
C1000000234,CUSTOMER,STANDARD,PENDING,2327,PE,Piura,MOBILE,WEB_BROWSER,31,0,139,7130.68,0,2022-06-23
C1000000235,CUSTOMER,BASIC,VERIFIED,3196,PE,Cusco,AGENCY,IOS,58,4,96,431.14,0,2021-07-16
C1000000236,CUSTOMER,BASIC,VERIFIED,2651,PE,Cusco,AGENCY,ANDROID,16,0,18,2381.59,0,2020-05-22
C1000000237,CUSTOMER,PREMIUM,VERIFIED,3354,PE,Piura,MOBILE,ANDROID,24,0,102,3628.55,0,2025-05-27
C1000000238,CUSTOMER,STANDARD,PENDING,275,PE,Piura,ATM,ANDROID,45,1,85,7077.06,0,2025-10-04
C1000000239,CUSTOMER,BASIC,VERIFIED,201,PE,Lima,MOBILE,UNKNOWN,50,0,161,10762.0,0,2025-02-19
C1000000240,CUSTOMER,BASIC,VERIFIED,901,PE,Puno,MOBILE,IOS,13,2,20,8612.77,0,2025-11-07
C1000000241,CUSTOMER,STANDARD,VERIFIED,1256,PE,Lima,WEB,WEB_BROWSER,72,4,102,11002.57,1,2022-04-22
C1000000242,CUSTOMER,BUSINESS,VERIFIED,2098,MX,International,ATM,ANDROID,9,0,40,432.82,0,2024-03-04
C1000000243,CUSTOMER,BASIC,VERIFIED,2781,CO,International,MOBILE,ANDROID,29,0,36,6748.1,0,2025-02-04
C1000000244,CUSTOMER,BASIC,VERIFIED,1457,PE,Arequipa,WEB,IOS,53,5,77,4868.01,1,2023-07-21
C1000000245,CUSTOMER,BASIC,VERIFIED,39,CL,International,MOBILE,ANDROID,34,3,28,6554.55,0,2020-07-23
C1000000246,CUSTOMER,STANDARD,VERIFIED,1376,PE,Cusco,MOBILE,ANDROID,5,0,172,2690.93,0,2024-05-25
C1000000247,CUSTOMER,BUSINESS,VERIFIED,560,PE,Lima,ATM,ANDROID,7,0,12,436.51,0,2022-05-01
C1000000248,CUSTOMER,BASIC,VERIFIED,3644,PE,Piura,MOBILE,ANDROID,24,0,117,3629.03,0,2022-08-23
C1000000249,CUSTOMER,STANDARD,VERIFIED,935,PE,La Libertad,MOBILE,IOS,13,1,40,9971.82,0,2024-05-01
C1000000250,CUSTOMER,BASIC,VERIFIED,1229,PE,Huanuco,MOBILE,ANDROID,24,1,13,11426.0,0,2024-01-18
C1000000251,CUSTOMER,BASIC,VERIFIED,2543,PE,Cusco,WEB,POS,26,0,16,5778.16,0,2020-12-25
C1000000252,CUSTOMER,STANDARD,VERIFIED,1687,PE,Arequipa,MOBILE,IOS,54,3,43,7959.37,0,2023-03-12
C1000000253,CUSTOMER,PREMIUM,VERIFIED,3020,PE,Cusco,WEB,POS,9,1,180,9141.41,0,2025-12-08
C1000000254,CUSTOMER,BASIC,VERIFIED,3104,PE,Junin,ATM,ANDROID,39,0,9,9354.37,0,2020-08-04
C1000000255,CUSTOMER,BASIC,VERIFIED,3640,PE,Arequipa,MOBILE,ANDROID,52,0,60,7219.83,0,2024-06-23
C1000000256,CUSTOMER,PREMIUM,VERIFIED,2820,PE,La Libertad,WEB,ANDROID,13,0,169,5275.16,0,2023-08-27
C1000000257,CUSTOMER,BASIC,VERIFIED,3487,PE,Arequipa,MOBILE,IOS,15,0,32,6937.69,0,2023-06-02
C1000000258,CUSTOMER,PREMIUM,VERIFIED,2737,PE,Puno,MOBILE,ANDROID,11,0,17,3673.8,0,2022-11-28
C1000000259,CUSTOMER,PREMIUM,VERIFIED,3421,PE,Arequipa,MOBILE,ANDROID,37,0,38,1692.86,0,2024-07-20
C1000000260,CUSTOMER,STANDARD,VERIFIED,2288,US,International,MOBILE,WEB_BROWSER,25,1,33,10510.66,0,2021-04-14
C1000000261,CUSTOMER,STANDARD,VERIFIED,691,PE,Huanuco,MOBILE,IOS,19,2,131,9582.54,0,2021-02-17
C1000000262,CUSTOMER,PREMIUM,VERIFIED,632,PE,Huanuco,AGENCY,ANDROID,5,2,44,4991.19,0,2022-11-06
C1000000263,CUSTOMER,PREMIUM,VERIFIED,2709,MX,International,MOBILE,WEB_BROWSER,49,0,36,7872.3,0,2025-06-27
C1000000264,CUSTOMER,PREMIUM,VERIFIED,2802,PE,Puno,MOBILE,ANDROID,44,0,4,907.4,0,2024-04-22
C1000000265,CUSTOMER,BASIC,VERIFIED,2019,PE,Piura,WEB,UNKNOWN,65,0,170,5402.71,0,2023-10-16
C1000000266,CUSTOMER,PREMIUM,VERIFIED,2553,MX,International,MOBILE,WEB_BROWSER,34,2,70,11253.2,0,2021-10-02
C1000000267,CUSTOMER,BASIC,VERIFIED,1270,PE,Piura,MOBILE,ANDROID,53,1,158,11109.39,0,2022-12-08
C1000000268,CUSTOMER,PREMIUM,VERIFIED,3240,PE,Huanuco,AGENCY,ANDROID,6,1,72,8878.03,0,2024-04-20
C1000000269,CUSTOMER,STANDARD,VERIFIED,2562,PE,Piura,MOBILE,ANDROID,25,0,90,4763.45,0,2023-10-14
C1000000270,CUSTOMER,BASIC,VERIFIED,2825,PE,Piura,MOBILE,ANDROID,32,0,90,10292.64,0,2022-05-18
C1000000271,CUSTOMER,STANDARD,VERIFIED,3426,US,International,WEB,WEB_BROWSER,34,0,45,9899.86,0,2025-04-20
C1000000272,CUSTOMER,STANDARD,VERIFIED,1565,PE,Huanuco,MOBILE,ANDROID,38,0,116,11403.02,0,2020-03-17
C1000000273,CUSTOMER,STANDARD,VERIFIED,2577,PE,Puno,AGENCY,IOS,19,3,167,7784.02,0,2021-04-09
C1000000274,CUSTOMER,STANDARD,VERIFIED,785,PE,Lima,MOBILE,UNKNOWN,59,4,97,6508.73,0,2024-12-29
C1000000275,CUSTOMER,STANDARD,VERIFIED,3539,PE,La Libertad,ATM,IOS,10,1,159,1370.25,0,2021-01-01
C1000000276,CUSTOMER,STANDARD,VERIFIED,1277,CL,International,WEB,ANDROID,27,1,9,9522.69,0,2020-09-13
C1000000277,CUSTOMER,STANDARD,VERIFIED,1350,PE,Piura,WEB,ANDROID,25,0,106,3374.86,0,2020-01-03
C1000000278,CUSTOMER,STANDARD,VERIFIED,3002,CL,International,MOBILE,ANDROID,37,1,68,9712.15,0,2023-09-22
C1000000279,CUSTOMER,PREMIUM,VERIFIED,1649,PE,Arequipa,WEB,IOS,16,0,42,9102.91,0,2021-05-29
C1000000280,CUSTOMER,STANDARD,VERIFIED,1500,PE,Cusco,MOBILE,ANDROID,39,1,101,9718.48,0,2021-03-04
C1000000281,CUSTOMER,STANDARD,VERIFIED,670,PE,La Libertad,AGENCY,WEB_BROWSER,42,1,107,3260.37,0,2024-06-27
C1000000282,CUSTOMER,BASIC,PENDING,221,PE,Huanuco,MOBILE,UNKNOWN,87,0,27,651.33,1,2020-01-13
C1000000283,CUSTOMER,PREMIUM,VERIFIED,2588,PE,La Libertad,MOBILE,ANDROID,28,2,8,4250.63,0,2022-02-10
C1000000284,CUSTOMER,STANDARD,VERIFIED,2578,PE,Piura,WEB,WEB_BROWSER,38,1,135,2664.21,0,2021-02-22
C1000000285,CUSTOMER,BASIC,VERIFIED,2471,PE,Lima,AGENCY,IOS,38,1,30,6541.39,0,2024-08-07
C1000000286,CUSTOMER,STANDARD,VERIFIED,192,CO,International,MOBILE,IOS,58,3,81,2143.44,0,2024-02-22
C1000000287,CUSTOMER,BASIC,VERIFIED,1513,PE,Huanuco,MOBILE,ANDROID,39,2,96,7333.58,0,2022-07-06
C1000000288,CUSTOMER,PREMIUM,VERIFIED,415,CO,International,WEB,IOS,21,0,168,8755.27,0,2020-08-15
C1000000289,CUSTOMER,BASIC,VERIFIED,3416,PE,Puno,ATM,ANDROID,16,0,72,9389.44,0,2020-03-14
C1000000290,CUSTOMER,STANDARD,VERIFIED,2070,PE,Huanuco,MOBILE,IOS,31,0,107,574.76,0,2025-06-26
C1000000291,CUSTOMER,BASIC,VERIFIED,2115,PE,Cusco,MOBILE,UNKNOWN,59,1,15,2840.0,0,2025-08-08
C1000000292,CUSTOMER,PREMIUM,VERIFIED,1905,PE,La Libertad,MOBILE,POS,30,3,138,4713.61,0,2021-12-28
C1000000293,CUSTOMER,PREMIUM,VERIFIED,1948,PE,Piura,MOBILE,WEB_BROWSER,39,3,109,6624.16,0,2024-12-03
C1000000294,CUSTOMER,STANDARD,VERIFIED,280,PE,Piura,MOBILE,IOS,17,0,49,11283.39,0,2021-07-19
C1000000295,CUSTOMER,BASIC,VERIFIED,2638,PE,Puno,WEB,ANDROID,32,1,137,3367.86,0,2024-01-14
C1000000296,CUSTOMER,PREMIUM,VERIFIED,2922,PE,Arequipa,MOBILE,ANDROID,30,0,67,7487.6,0,2025-03-06
C1000000297,CUSTOMER,STANDARD,VERIFIED,752,PE,La Libertad,MOBILE,POS,21,2,11,1822.95,0,2021-02-12
C1000000298,CUSTOMER,STANDARD,PENDING,280,PE,Cusco,MOBILE,WEB_BROWSER,62,0,175,3891.66,0,2022-07-11
C1000000299,CUSTOMER,BASIC,VERIFIED,700,PE,Junin,ATM,ANDROID,33,3,43,6001.64,0,2020-05-27
C1000000300,CUSTOMER,STANDARD,VERIFIED,916,PE,Huanuco,MOBILE,ANDROID,36,2,73,4132.19,0,2021-03-24
C1000000301,CUSTOMER,BASIC,VERIFIED,777,PE,Arequipa,MOBILE,POS,64,3,105,9656.36,0,2020-08-13
C1000000302,CUSTOMER,STANDARD,VERIFIED,1994,CL,International,WEB,ANDROID,46,1,14,9673.79,0,2025-06-10
C1000000303,CUSTOMER,BASIC,PENDING,1977,PE,Puno,MOBILE,IOS,67,0,66,89.34,0,2026-01-07
C1000000304,CUSTOMER,STANDARD,PENDING,1498,PE,Junin,MOBILE,WEB_BROWSER,53,0,166,5046.91,0,2022-04-05
C1000000305,CUSTOMER,BASIC,VERIFIED,1091,MX,International,MOBILE,UNKNOWN,61,2,62,9729.79,0,2020-01-13
C1000000306,CUSTOMER,BASIC,VERIFIED,2796,PE,Cusco,MOBILE,ANDROID,22,0,144,8053.11,0,2020-05-06
C1000000307,CUSTOMER,STANDARD,VERIFIED,2746,MX,International,ATM,ANDROID,37,5,75,2200.34,1,2023-12-24
C1000000308,CUSTOMER,PREMIUM,VERIFIED,2435,PE,Piura,MOBILE,ANDROID,34,2,85,4391.02,0,2023-04-16
C1000000309,CUSTOMER,BASIC,VERIFIED,1036,PE,Huanuco,MOBILE,IOS,17,0,117,11218.79,0,2022-09-09
C1000000310,CUSTOMER,BUSINESS,VERIFIED,607,MX,International,MOBILE,IOS,12,1,9,3407.21,0,2024-03-17
C1000000311,CUSTOMER,BASIC,VERIFIED,2124,PE,Junin,MOBILE,ANDROID,22,1,9,902.26,0,2022-06-21
C1000000312,CUSTOMER,BASIC,VERIFIED,1552,PE,La Libertad,MOBILE,IOS,22,2,104,6133.38,0,2020-10-28
C1000000313,CUSTOMER,STANDARD,VERIFIED,3592,PE,Piura,ATM,ANDROID,22,1,17,5990.53,0,2023-01-07
C1000000314,CUSTOMER,STANDARD,VERIFIED,2529,PE,Huanuco,WEB,ANDROID,23,0,26,8594.91,0,2022-01-07
C1000000315,CUSTOMER,BASIC,PENDING,2424,CL,International,WEB,ANDROID,34,0,179,2642.23,0,2023-04-18
C1000000316,CUSTOMER,BASIC,VERIFIED,117,PE,Puno,WEB,ANDROID,50,0,47,11181.97,0,2021-02-20
C1000000317,CUSTOMER,STANDARD,VERIFIED,1685,PE,Huanuco,WEB,WEB_BROWSER,41,1,22,9414.51,0,2022-06-26
C1000000318,CUSTOMER,STANDARD,VERIFIED,2384,PE,Lima,WEB,IOS,41,1,112,7211.69,0,2022-02-13
C1000000319,CUSTOMER,STANDARD,VERIFIED,1243,PE,Arequipa,AGENCY,IOS,11,2,81,9947.13,0,2025-01-07
C1000000320,CUSTOMER,STANDARD,VERIFIED,2482,PE,La Libertad,MOBILE,IOS,26,2,100,6488.13,0,2023-10-12
C1000000321,CUSTOMER,STANDARD,PENDING,1887,PE,Cusco,MOBILE,IOS,39,0,50,4918.5,0,2022-02-21
C1000000322,CUSTOMER,STANDARD,VERIFIED,2364,PE,Huanuco,AGENCY,POS,63,3,102,5307.81,0,2024-04-11
C1000000323,CUSTOMER,BASIC,VERIFIED,437,PE,La Libertad,MOBILE,IOS,18,0,95,3751.64,0,2021-05-03
C1000000324,CUSTOMER,BASIC,VERIFIED,1511,PE,Puno,WEB,WEB_BROWSER,22,0,65,5924.33,0,2025-01-15
C1000000325,CUSTOMER,BASIC,VERIFIED,2694,US,International,ATM,ANDROID,23,0,169,8361.28,0,2024-10-24
C1000000326,CUSTOMER,BASIC,PENDING,1199,PE,Arequipa,MOBILE,ANDROID,34,0,110,5671.69,0,2023-12-14
C1000000327,CUSTOMER,STANDARD,VERIFIED,2696,PE,La Libertad,MOBILE,POS,19,0,5,5985.19,0,2025-09-12
C1000000328,CUSTOMER,STANDARD,PENDING,3084,PE,Puno,MOBILE,IOS,43,0,41,3616.2,0,2025-03-31
C1000000329,CUSTOMER,BASIC,VERIFIED,3481,PE,Puno,MOBILE,WEB_BROWSER,48,0,151,10980.87,0,2022-01-17
C1000000330,CUSTOMER,BASIC,VERIFIED,1782,MX,International,MOBILE,WEB_BROWSER,47,3,63,6390.3,0,2023-06-05
C1000000331,CUSTOMER,PREMIUM,VERIFIED,3201,CL,International,MOBILE,ANDROID,21,1,35,2927.09,0,2024-03-18
C1000000332,CUSTOMER,STANDARD,VERIFIED,3368,PE,Puno,MOBILE,ANDROID,27,3,145,1984.09,0,2025-12-15
C1000000333,CUSTOMER,BASIC,PENDING,1331,PE,Junin,MOBILE,POS,52,1,158,10850.98,0,2023-02-16
C1000000334,CUSTOMER,STANDARD,VERIFIED,2547,CO,International,WEB,POS,15,1,60,11722.01,0,2020-05-25
C1000000335,CUSTOMER,BASIC,VERIFIED,48,PE,Puno,MOBILE,IOS,53,1,116,7955.56,0,2022-08-03
C1000000336,CUSTOMER,BASIC,REJECTED,1340,PE,La Libertad,ATM,ANDROID,72,4,100,5740.41,1,2022-01-02
C1000000337,CUSTOMER,BASIC,VERIFIED,1423,PE,Cusco,MOBILE,ANDROID,40,1,104,2433.73,0,2022-11-24
C1000000338,CUSTOMER,PREMIUM,VERIFIED,2707,PE,Cusco,MOBILE,IOS,29,0,59,4628.28,0,2021-11-19
C1000000339,CUSTOMER,STANDARD,VERIFIED,2684,PE,Lima,WEB,ANDROID,29,0,108,11814.54,0,2024-12-06
C1000000340,CUSTOMER,BUSINESS,VERIFIED,2348,PE,Huanuco,MOBILE,ANDROID,7,1,15,4691.75,0,2020-11-01
C1000000341,CUSTOMER,BASIC,VERIFIED,2642,PE,Piura,ATM,IOS,24,3,23,1455.06,0,2021-12-16
C1000000342,CUSTOMER,BUSINESS,PENDING,852,PE,Lima,WEB,IOS,67,0,108,3283.05,0,2021-03-17
C1000000343,CUSTOMER,STANDARD,REJECTED,3608,CO,International,MOBILE,WEB_BROWSER,43,1,41,6930.8,1,2023-04-15
C1000000344,CUSTOMER,PREMIUM,VERIFIED,282,MX,International,WEB,ANDROID,48,0,21,10019.92,0,2024-05-21
C1000000345,CUSTOMER,STANDARD,VERIFIED,463,MX,International,MOBILE,IOS,12,0,64,1819.45,0,2025-03-31
C1000000346,CUSTOMER,BASIC,VERIFIED,2960,PE,Arequipa,MOBILE,POS,22,0,32,2881.14,0,2020-07-23
C1000000347,CUSTOMER,STANDARD,VERIFIED,2048,PE,Piura,ATM,ANDROID,16,1,45,9803.91,0,2024-10-09
C1000000348,CUSTOMER,PREMIUM,VERIFIED,880,PE,Huanuco,MOBILE,ANDROID,41,1,134,10484.29,0,2020-07-14
C1000000349,CUSTOMER,BASIC,VERIFIED,346,CL,International,WEB,ANDROID,30,0,45,11258.34,0,2020-08-08
C1000000350,CUSTOMER,STANDARD,VERIFIED,2602,PE,Arequipa,ATM,WEB_BROWSER,10,0,140,5694.83,0,2022-01-07
C1000000351,CUSTOMER,BASIC,VERIFIED,938,PE,Cusco,AGENCY,ANDROID,21,0,159,5139.69,0,2025-06-23
C1000000352,CUSTOMER,STANDARD,VERIFIED,2628,PE,Puno,WEB,ANDROID,20,0,55,11662.93,0,2024-10-20
C1000000353,CUSTOMER,STANDARD,VERIFIED,3019,PE,La Libertad,MOBILE,IOS,29,3,7,4405.95,0,2022-04-22
C1000000354,CUSTOMER,BASIC,VERIFIED,1244,PE,Puno,MOBILE,WEB_BROWSER,47,0,180,6825.28,0,2025-05-16
C1000000355,CUSTOMER,PREMIUM,VERIFIED,1977,PE,Piura,MOBILE,POS,15,0,92,3068.25,0,2023-09-14
C1000000356,CUSTOMER,BASIC,VERIFIED,2937,PE,Arequipa,MOBILE,ANDROID,33,0,139,10349.25,0,2025-04-01
C1000000357,CUSTOMER,BASIC,VERIFIED,2662,US,International,MOBILE,ANDROID,21,0,174,9126.63,0,2020-06-01
C1000000358,CUSTOMER,PREMIUM,VERIFIED,677,CO,International,MOBILE,ANDROID,49,3,93,3692.69,0,2020-11-25
C1000000359,CUSTOMER,STANDARD,REJECTED,2124,PE,Lima,MOBILE,WEB_BROWSER,90,4,5,7559.61,1,2021-04-05
C1000000360,CUSTOMER,BASIC,VERIFIED,618,PE,Cusco,ATM,ANDROID,44,3,44,8920.72,0,2023-09-04
C1000000361,CUSTOMER,STANDARD,VERIFIED,1243,PE,La Libertad,ATM,IOS,38,2,105,4563.31,0,2020-03-19
C1000000362,CUSTOMER,STANDARD,VERIFIED,2210,CO,International,MOBILE,ANDROID,44,0,167,1544.55,0,2020-10-07
C1000000363,CUSTOMER,BASIC,VERIFIED,825,PE,Lima,MOBILE,WEB_BROWSER,18,1,13,11851.26,0,2020-06-05
C1000000364,CUSTOMER,BASIC,VERIFIED,540,PE,Arequipa,WEB,ANDROID,26,1,101,7965.66,0,2024-05-08
C1000000365,CUSTOMER,BASIC,VERIFIED,3148,PE,Junin,ATM,WEB_BROWSER,29,2,25,2737.14,0,2022-09-03
C1000000366,CUSTOMER,BASIC,PENDING,623,PE,Arequipa,MOBILE,ANDROID,59,2,47,5487.26,0,2021-04-24
C1000000367,CUSTOMER,BASIC,VERIFIED,1694,PE,Lima,MOBILE,ANDROID,29,0,49,2707.99,0,2024-10-03
C1000000368,CUSTOMER,BASIC,VERIFIED,170,PE,Junin,ATM,IOS,14,0,16,3983.23,0,2023-06-10
C1000000369,CUSTOMER,PREMIUM,VERIFIED,1371,MX,International,MOBILE,ANDROID,53,0,131,3461.05,0,2021-04-30
C1000000370,CUSTOMER,PREMIUM,VERIFIED,1796,PE,Junin,MOBILE,WEB_BROWSER,39,0,175,5590.51,0,2024-09-05
C1000000371,CUSTOMER,STANDARD,VERIFIED,1492,PE,Junin,MOBILE,POS,8,1,23,7010.36,0,2023-10-11
C1000000372,CUSTOMER,PREMIUM,VERIFIED,3639,PE,Huanuco,MOBILE,ANDROID,20,0,55,6698.89,0,2021-05-07
C1000000373,CUSTOMER,PREMIUM,VERIFIED,621,US,International,MOBILE,ANDROID,23,1,136,6490.21,0,2024-01-26
C1000000374,CUSTOMER,BASIC,VERIFIED,2000,PE,Piura,MOBILE,IOS,27,1,57,11438.79,0,2020-06-27
C1000000375,CUSTOMER,BASIC,VERIFIED,1525,PE,Puno,MOBILE,ANDROID,12,0,120,486.14,0,2024-09-06
C1000000376,CUSTOMER,BASIC,VERIFIED,2809,PE,Arequipa,MOBILE,ANDROID,6,2,32,4065.93,0,2023-04-21
C1000000377,CUSTOMER,STANDARD,VERIFIED,988,PE,Junin,MOBILE,IOS,11,1,167,9010.22,0,2025-08-24
C1000000378,CUSTOMER,BASIC,VERIFIED,2448,PE,Piura,MOBILE,UNKNOWN,64,1,6,10378.15,0,2024-08-22
C1000000379,CUSTOMER,BASIC,VERIFIED,2385,CO,International,MOBILE,ANDROID,43,5,82,6300.12,1,2025-11-12
C1000000380,CUSTOMER,PREMIUM,VERIFIED,612,PE,Huanuco,WEB,ANDROID,14,0,120,9215.56,0,2025-02-20
C1000000381,CUSTOMER,BASIC,VERIFIED,1260,PE,Piura,MOBILE,WEB_BROWSER,13,0,43,10930.61,0,2020-10-06
C1000000382,CUSTOMER,PREMIUM,VERIFIED,105,CL,International,MOBILE,ANDROID,24,0,177,3687.26,0,2023-10-19
C1000000383,CUSTOMER,PREMIUM,VERIFIED,1592,PE,Puno,MOBILE,POS,36,1,40,10320.02,0,2023-01-06
C1000000384,CUSTOMER,PREMIUM,VERIFIED,55,PE,Arequipa,MOBILE,WEB_BROWSER,43,1,81,8347.01,0,2022-05-20
C1000000385,CUSTOMER,PREMIUM,PENDING,1926,PE,Cusco,MOBILE,WEB_BROWSER,65,0,35,6055.63,0,2025-03-14
C1000000386,CUSTOMER,STANDARD,VERIFIED,988,PE,Lima,MOBILE,IOS,18,0,78,7431.67,0,2023-04-24
C1000000387,CUSTOMER,STANDARD,VERIFIED,538,PE,Huanuco,WEB,ANDROID,32,2,153,8467.48,0,2021-05-09
C1000000388,CUSTOMER,BASIC,VERIFIED,3001,PE,Huanuco,AGENCY,WEB_BROWSER,11,0,100,11120.25,0,2024-06-13
C1000000389,CUSTOMER,BASIC,VERIFIED,322,CO,International,MOBILE,ANDROID,33,0,102,6515.43,0,2025-03-08
C1000000390,CUSTOMER,STANDARD,VERIFIED,1471,PE,Lima,WEB,POS,34,0,163,10193.57,0,2023-12-01
C1000000391,CUSTOMER,STANDARD,REJECTED,2661,PE,Junin,ATM,ANDROID,53,0,9,8271.51,1,2025-01-25
C1000000392,CUSTOMER,BASIC,VERIFIED,1550,PE,La Libertad,MOBILE,ANDROID,44,0,125,8465.47,0,2021-01-19
C1000000393,CUSTOMER,STANDARD,VERIFIED,60,PE,La Libertad,MOBILE,WEB_BROWSER,25,0,17,1985.53,0,2021-12-12
C1000000394,CUSTOMER,STANDARD,VERIFIED,3335,PE,Lima,MOBILE,WEB_BROWSER,36,2,148,4787.34,0,2024-05-06
C1000000395,CUSTOMER,BASIC,VERIFIED,1337,CL,International,MOBILE,ANDROID,30,1,22,11073.78,0,2025-10-28
C1000000396,CUSTOMER,BASIC,VERIFIED,2902,PE,Cusco,MOBILE,ANDROID,44,0,15,10768.4,0,2021-11-16
C1000000397,CUSTOMER,PREMIUM,VERIFIED,297,PE,Arequipa,ATM,ANDROID,23,0,6,8708.14,0,2023-02-19
C1000000398,CUSTOMER,BASIC,VERIFIED,2764,PE,Junin,WEB,WEB_BROWSER,24,5,36,3105.74,1,2022-11-01
C1000000399,CUSTOMER,PREMIUM,VERIFIED,2282,PE,Lima,MOBILE,ANDROID,33,3,116,11403.77,0,2021-09-01
C1000000400,CUSTOMER,BASIC,VERIFIED,1611,PE,Cusco,MOBILE,ANDROID,49,0,32,11172.75,0,2025-06-30
C1000000401,CUSTOMER,PREMIUM,VERIFIED,2981,CO,International,MOBILE,UNKNOWN,48,6,130,6452.41,1,2024-10-27
C1000000402,CUSTOMER,STANDARD,VERIFIED,541,PE,Arequipa,MOBILE,IOS,62,3,107,10668.09,0,2023-05-09
C1000000403,CUSTOMER,PREMIUM,VERIFIED,2148,PE,La Libertad,WEB,ANDROID,5,0,8,9103.72,0,2023-12-20
C1000000404,CUSTOMER,BASIC,VERIFIED,243,PE,Junin,MOBILE,ANDROID,42,0,26,8000.17,0,2025-10-26
C1000000405,CUSTOMER,BASIC,VERIFIED,2523,PE,Piura,WEB,WEB_BROWSER,26,1,12,11517.44,0,2022-05-13
C1000000406,CUSTOMER,PREMIUM,VERIFIED,950,CO,International,ATM,ANDROID,44,2,12,10645.67,0,2023-05-20
C1000000407,CUSTOMER,STANDARD,VERIFIED,3510,PE,Huanuco,WEB,ANDROID,29,0,120,10868.53,0,2022-12-10
